grid,velocity,T,density,Y_H2,Y_H,Y_O2,Y_O,Y_OH,Y_HO2,Y_H2O2,Y_H2O,Y_N2
0.028406249999999997,13.09676974885109,1886.7918032026776,0.1520783040005434,0.0032445782547551663,0.0010173939161898745,0.029878021691841936,0.004474176861276943,0.010970370129827111,1.8505934781850016e-05,5.268145828315518e-06,0.20528970798165955,0.7451019770838392
0.028437499999999998,13.245938530749267,1910.7920640403447,0.15036567825063762,0.00319242749201397,0.0009572633512003029,0.028851107119092254,0.004272017144538602,0.01105692676525672,1.7610782989237763e-05,4.84350384326827e-06,0.20652971458562056,0.745118089255445
0.028499999999999998,13.495201752944185,1951.2685446150108,0.14758834789114894,0.0030981482125332117,0.0008565160733014843,0.027193157173714472,0.003913001031961567,0.01112641595970808,1.6114321038726716e-05,4.147493041714915e-06,0.20865753522311134,0.7451349645115894
0.028562499999999998,13.702776350800464,1985.2558859681192,0.14535262636971344,0.0030106179863643085,0.0007741164707373152,0.025816629331952393,0.003602674678784207,0.011118257972106884,1.4858361166915869e-05,3.597194733883723e-06,0.2105131557677341,0.74514609223642
0.028624999999999998,13.877989691203535,2014.1652188023033,0.14351751049419176,0.0029285405403958907,0.0007057355767584398,0.02464247297331155,0.003334543081015813,0.011061345912553245,1.3785395956424421e-05,3.159253785877245e-06,0.21215637422763017,0.7451540430385926
0.028749999999999998,14.148575234220566,2059.3497111346055,0.14077279854988087,0.002781254896933152,0.000601674469852928,0.02278841988329548,0.002910116088825448,0.01087144721853218,1.2094755918994391e-05,2.535634758778953e-06,0.21487059089153684,0.7451618661603462
0.028874999999999998,14.361026792125585,2095.153096843194,0.13869025941955332,0.0026506017664929453,0.0005232429915353907,0.0212938906253398,0.002576609761428575,0.010636132585884818,1.0750337091810064e-05,2.0975077184780087e-06,0.21713940661436254,0.7451672678101456
0.028999999999999998,14.532062207563788,2124.205802987151,0.13705794146924494,0.0025347215331192148,0.00046229645128547845,0.020060467497561397,0.0023093845564501805,0.0103851431621216,9.65959425522874e-06,1.7781261547335832e-06,0.21906510260590584,0.7451714464731463
0.029249999999999998,14.777107910315157,2166.390319698011,0.13478513819299423,0.00234495884940726,0.000377464982557866,0.01823401011684307,0.0019273993719310643,0.009911253178382292,8.08352456026148e-06,1.3690166166958107e-06,0.22202057024113564,0.7451748907185658
0.0295,14.959747229708567,2198.106548162712,0.13313958461402312,0.0021890018571047447,0.00031795073774428445,0.016831451850080833,0.0016509533601157865,0.009471864070729493,6.925276616035225e-06,1.1035430681841463e-06,0.22435368507492748,0.7451770642296132
